login_id,user_id,timestamp,login_hour,is_new_device,device,device_type,browser,country,is_new_country,location_change,ip_risk_score,failed_login_attempts,time_since_last_login_hrs,login_frequency_per_day,historical_behavior_score,risk_score,risk_level,required_action,is_first_login
L005418,U00700,2026-01-09 13:09:45,18,0,MacBook,MacOS,Chrome,US,0,0,0.105,0,22.41,2.73,0.805,0.0951,Low,Allow,0
L005419,U00634,2026-01-09 13:10:04,13,0,Android-Phone,Android,Firefox,DE,0,0,0.048,0,18.59,2.76,0.859,0.041,Low,Allow,0
L005420,U00489,2026-01-09 13:10:24,18,0,Android-Tablet,Android,Firefox,AE,0,0,0.369,0,33.22,3.24,0.818,0.0859,Low,Allow,0
L005421,U00033,2026-01-09 13:16:50,19,1,MacBook,MacOS,Chrome,GB,0,0,0.011,1,135.9,3.9,0.638,0.275,Medium,OTP,0
L005422,U00346,2026-01-09 13:19:50,15,0,iPad,iOS,Chrome,IN,0,0,0.175,0,39.27,2.03,0.813,0.076,Low,Allow,0
L005423,U00215,2026-01-09 13:22:18,3,1,Windows-Laptop,Windows,Chrome,CA,0,0,0.087,0,5.95,1.14,0.829,0.2447,Low,Allow,0
L005424,U00303,2026-01-09 13:26:52,7,0,MacBook,MacOS,Safari,CA,0,0,0.067,0,6.21,10.0,0.847,0.0226,Low,Allow,0
L005425,U00619,2026-01-09 13:29:17,8,0,Android-Tablet,Android,Firefox,IN,0,0,0.064,0,21.98,6.58,0.798,0.0559,Low,Allow,0
L005426,U00237,2026-01-09 13:29:45,14,0,iPad,iOS,Safari,DE,0,0,0.091,0,24.16,1.54,0.82,0.0745,Low,Allow,0
L005427,U00051,2026-01-09 13:29:51,14,0,iPhone,iOS,Chrome,IN,0,1,0.155,0,65.2,3.42,0.793,0.1551,Low,Allow,0
L005428,U00495,2026-01-09 13:33:04,17,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.206,1,28.61,2.01,0.902,0.0914,Low,Allow,0
L005429,U00036,2026-01-09 13:33:32,15,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.343,1,6.42,0.79,0.812,0.1523,Low,Allow,0
L005430,U00578,2026-01-09 13:34:12,20,0,Windows-Laptop,Windows,Firefox,GB,0,0,0.168,0,21.61,1.63,0.822,0.1023,Low,Allow,0
L005431,U00443,2026-01-09 13:34:58,10,0,MacBook,MacOS,Chrome,IN,0,0,0.091,1,24.61,2.61,0.772,0.093,Low,Allow,0
L005432,U00204,2026-01-09 13:40:35,23,0,Linux-Laptop,Linux,Firefox,US,0,0,0.486,0,6.99,3.65,0.859,0.1547,Low,Allow,0
L005433,U00208,2026-01-09 13:43:07,18,0,Android-Tablet,Android,Firefox,IN,0,1,0.055,0,16.59,1.83,0.843,0.1274,Low,Allow,0
L005434,U00110,2026-01-09 13:44:18,23,0,MacBook,MacOS,Firefox,DE,0,0,0.093,0,40.6,5.49,0.831,0.0704,Low,Allow,0
L005435,U00077,2026-01-09 13:56:03,10,0,iPad,iOS,Safari,AE,0,0,0.072,0,5.33,3.39,0.785,0.0517,Low,Allow,0
L005436,U00602,2026-01-09 13:58:38,20,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.159,0,26.29,4.54,0.86,0.0759,Low,Allow,0
L005437,U00583,2026-01-09 14:01:36,14,0,Windows-Laptop,Windows,Firefox,IN,0,0,0.077,0,12.36,2.77,0.86,0.0273,Low,Allow,0
L005438,U00732,2026-01-09 14:02:29,8,0,Android-Phone,Android,Chrome,CA,0,0,0.075,1,32.68,1.06,0.695,0.109,Low,Allow,0
L005439,U00533,2026-01-09 14:04:51,19,0,Windows-Laptop,Windows,Edge,IN,0,0,0.166,0,16.3,1.57,0.855,0.0375,Low,Allow,0
L005440,U00150,2026-01-09 14:09:28,19,0,iPhone,iOS,Safari,US,0,0,0.163,0,9.91,3.27,0.757,0.0859,Low,Allow,0
L005441,U00502,2026-01-09 14:09:41,16,0,Android-Phone,Android,Chrome,IN,0,0,0.084,0,11.55,2.96,0.771,0.044,Low,Allow,0
L005442,U00518,2026-01-09 14:11:15,19,0,Android-Tablet,Android,Chrome,IN,0,0,0.175,1,14.97,4.63,0.885,0.0939,Low,Allow,0
L005443,U00351,2026-01-09 14:12:45,23,1,Linux-Laptop,Linux,Chrome,AE,0,0,0.112,0,130.71,4.33,0.861,0.2175,Low,Allow,0
L005444,U00469,2026-01-09 14:15:26,14,0,MacBook,MacOS,Chrome,IN,0,0,0.061,0,45.61,2.65,0.817,0.0561,Low,Allow,0
L005445,U00080,2026-01-09 14:16:59,19,0,Android-Phone,Android,Firefox,IN,0,0,0.109,0,14.81,3.17,0.875,0.0565,Low,Allow,0
L005446,U00513,2026-01-09 14:21:28,7,0,iPad,iOS,Safari,IN,0,0,0.086,1,16.34,2.46,0.898,0.0637,Low,Allow,0
L005447,U00603,2026-01-09 14:22:20,7,0,iPhone,iOS,Safari,IN,0,0,0.008,1,17.84,4.39,0.857,0.0704,Low,Allow,0
L005448,U00422,2026-01-09 14:25:17,19,0,iPhone,iOS,Safari,AE,0,0,0.164,1,20.93,0.72,0.937,0.0953,Low,Allow,0
L005449,U00415,2026-01-09 14:32:34,10,0,MacBook,MacOS,Firefox,AE,0,0,0.047,0,24.68,1.25,0.867,0.0433,Low,Allow,0
L005450,U00085,2026-01-09 14:33:27,3,0,Linux-Laptop,Linux,Firefox,AU,0,1,0.045,4,2.92,4.25,0.901,0.4204,Medium,OTP,0
L005451,U00730,2026-01-09 14:34:13,23,0,iPhone,iOS,Safari,DE,0,0,0.306,2,4.37,3.02,0.845,0.2236,Low,Allow,0
L005452,U00126,2026-01-09 14:35:44,23,1,Android-Tablet,Android,Chrome,AU,1,1,0.789,4,39.78,4.59,0.449,0.9615,Critical,Block/ManualReview,0
L005453,U00174,2026-01-09 14:37:07,8,0,MacBook,MacOS,Safari,IN,0,0,0.15,0,10.78,2.33,0.832,0.0574,Low,Allow,0
L005454,U00641,2026-01-09 14:40:52,10,0,Windows-Laptop,Windows,Firefox,AE,0,0,0.067,2,3.85,2.36,0.861,0.0762,Low,Allow,0
L005455,U00427,2026-01-09 14:41:22,9,0,iPad,iOS,Chrome,IN,0,0,0.472,0,4.13,2.95,0.851,0.1136,Low,Allow,0
L005456,U00661,2026-01-09 14:41:48,21,0,Android-Phone,Android,Firefox,IN,0,0,0.067,0,18.6,3.44,0.769,0.0817,Low,Allow,0
L005457,U00723,2026-01-09 14:42:12,16,0,Android-Phone,Android,Firefox,IN,0,0,0.128,0,10.4,1.55,0.854,0.0514,Low,Allow,0
L005458,U00450,2026-01-09 14:42:53,13,1,Linux-Laptop,Linux,Chrome,SG,0,0,0.071,2,29.15,3.13,0.833,0.2364,Low,Allow,0
L005459,U00569,2026-01-09 14:50:25,7,0,Android-Tablet,Android,Firefox,AU,0,0,0.023,2,146.15,3.34,0.865,0.1211,Low,Allow,0
L005460,U00414,2026-01-09 14:52:38,14,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.13,2,3.15,1.71,0.69,0.1084,Low,Allow,0
L005461,U00666,2026-01-09 14:54:51,12,0,iPad,iOS,Safari,US,0,0,0.231,1,39.59,1.13,0.83,0.1372,Low,Allow,0
L005462,U00092,2026-01-09 14:55:14,20,0,Android-Phone,Android,Firefox,AE,1,1,0.149,4,15.28,1.6,0.744,0.4824,High,MFA,0
L005463,U00148,2026-01-09 14:55:33,11,0,Linux-Laptop,Linux,Chrome,GB,0,0,0.152,0,27.94,1.83,0.795,0.0463,Low,Allow,0
L005464,U00299,2026-01-09 15:03:07,12,0,iPad,iOS,Safari,IN,0,0,0.053,0,27.69,3.03,0.775,0.0465,Low,Allow,0
L005465,U00436,2026-01-09 15:09:26,17,0,MacBook,MacOS,Chrome,AE,0,0,0.221,0,10.14,3.17,0.859,0.1016,Low,Allow,0
L005466,U00468,2026-01-09 15:10:36,12,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.047,0,108.75,1.81,0.861,0.0405,Low,Allow,0
L005467,U00403,2026-01-09 15:14:48,9,0,Android-Phone,Android,Chrome,IN,0,1,0.045,0,7.66,1.88,0.824,0.1324,Low,Allow,0
L005468,U00420,2026-01-09 15:15:00,18,0,iPhone,iOS,Safari,IN,0,0,0.193,2,30.53,2.28,0.812,0.1458,Low,Allow,0
L005469,U00112,2026-01-09 15:15:22,13,0,Android-Phone,Android,Firefox,CA,1,1,0.051,0,3.66,1.87,0.843,0.1994,Low,Allow,0
L005470,U00309,2026-01-09 15:16:26,10,0,Android-Phone,Android,Firefox,IN,0,1,0.037,0,13.45,1.11,0.812,0.1043,Low,Allow,0
L005471,U00173,2026-01-09 15:17:18,20,0,Android-Tablet,Android,Chrome,IN,0,0,0.48,0,56.22,2.94,0.875,0.097,Low,Allow,0
L005472,U00795,2026-01-09 15:17:49,10,0,Android-Phone,Android,Firefox,AU,0,0,0.162,1,36.35,1.92,0.481,0.122,Low,Allow,0
L005473,U00207,2026-01-09 15:20:11,6,0,MacBook,MacOS,Chrome,JP,1,1,0.221,1,6.37,2.82,0.792,0.3064,Medium,OTP,0
L005474,U00360,2026-01-09 15:26:34,10,0,Linux-Laptop,Linux,Firefox,GB,0,0,0.065,0,28.78,3.59,0.891,0.0334,Low,Allow,0
L005475,U00724,2026-01-09 15:27:05,14,0,Windows-Laptop,Windows,Chrome,AU,0,1,0.106,1,33.89,2.53,0.805,0.1773,Low,Allow,0
L005476,U00725,2026-01-09 15:27:23,16,0,Android-Tablet,Android,Firefox,SG,0,0,0.092,0,28.36,6.96,0.77,0.0997,Low,Allow,0
L005477,U00122,2026-01-09 15:35:54,9,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.006,1,52.97,2.72,0.855,0.0398,Low,Allow,0
L005478,U00115,2026-01-09 15:40:05,17,0,Windows-Laptop,Windows,Firefox,IN,0,0,0.091,2,17.81,1.17,0.857,0.1068,Low,Allow,0
L005479,U00028,2026-01-09 15:44:37,18,0,Android-Tablet,Android,Chrome,GB,1,1,0.188,0,23.01,8.0,0.834,0.261,Medium,OTP,0
L005480,U00404,2026-01-09 15:50:25,7,0,Linux-Laptop,Linux,Firefox,IN,0,1,0.063,0,10.77,1.73,0.789,0.0856,Low,Allow,0
L005481,U00466,2026-01-09 15:53:24,6,0,Linux-Laptop,Linux,Firefox,US,0,0,0.03,0,15.11,1.51,0.919,0.0396,Low,Allow,0
L005482,U00315,2026-01-09 15:53:42,13,0,iPhone,iOS,Safari,IN,0,0,0.048,0,4.69,4.38,0.796,0.0175,Low,Allow,0
L005483,U00459,2026-01-09 15:56:02,19,0,Android-Tablet,Android,Chrome,IN,0,0,0.059,0,18.59,5.33,0.802,0.0586,Low,Allow,0
L005484,U00668,2026-01-09 15:56:57,9,0,MacBook,MacOS,Safari,CA,0,0,0.145,0,37.36,0.7,0.866,0.065,Low,Allow,0
L005485,U00460,2026-01-09 15:59:31,18,0,Windows-Laptop,Windows,Chrome,US,0,0,0.041,0,12.51,4.25,0.849,0.0517,Low,Allow,0
L005486,U00154,2026-01-09 15:59:52,19,0,MacBook,MacOS,Chrome,IN,0,0,0.008,0,26.61,1.77,0.837,0.0461,Low,Allow,0
L005487,U00198,2026-01-09 16:01:34,16,0,MacBook,MacOS,Chrome,NG,0,1,0.072,0,29.0,2.84,0.706,0.1272,Low,Allow,0
L005488,U00071,2026-01-09 16:03:08,21,1,MacBook,MacOS,Firefox,IN,0,0,0.703,0,28.48,16.95,0.747,0.3846,Medium,OTP,0
L005489,U00523,2026-01-09 16:03:34,15,1,Linux-Laptop,Linux,Firefox,IN,0,0,0.02,0,55.56,0.91,0.713,0.1856,Low,Allow,0
L005490,U00194,2026-01-09 16:03:46,0,1,Windows-Laptop,Windows,Chrome,US,0,0,0.874,1,7.3,7.68,0.793,0.6027,High,MFA,0
L005491,U00402,2026-01-09 16:04:15,14,0,iPad,iOS,Chrome,GB,0,0,0.045,2,28.87,2.33,0.904,0.0809,Low,Allow,0
L005492,U00565,2026-01-09 16:13:37,13,0,Android-Phone,Android,Firefox,SG,0,0,0.15,0,6.58,3.75,0.874,0.0414,Low,Allow,0
L005493,U00673,2026-01-09 16:14:27,19,0,iPad,iOS,Chrome,IN,0,0,0.205,1,19.88,4.74,0.824,0.1768,Low,Allow,0
L005494,U00342,2026-01-09 16:17:03,16,0,iPhone,iOS,Chrome,SG,0,0,0.746,0,25.95,6.33,0.727,0.2336,Low,Allow,0
L005495,U00686,2026-01-09 16:18:27,10,0,Android-Tablet,Android,Firefox,IN,0,0,0.075,0,7.01,2.27,0.707,0.0996,Low,Allow,0
L005496,U00788,2026-01-09 16:27:05,16,0,iPhone,iOS,Safari,IN,0,0,0.158,0,8.66,6.17,0.877,0.0654,Low,Allow,0
L005497,U00227,2026-01-09 16:27:34,19,0,iPhone,iOS,Safari,IN,0,0,0.149,1,17.69,1.73,0.83,0.114,Low,Allow,0
L005498,U00639,2026-01-09 16:29:55,17,0,Linux-Laptop,Linux,Chrome,US,0,0,0.013,0,22.33,5.59,0.847,0.0262,Low,Allow,0
L005499,U00333,2026-01-09 16:30:16,16,0,Windows-Laptop,Windows,Edge,IN,0,0,0.065,0,16.23,3.08,0.781,0.1016,Low,Allow,0
L005500,U00292,2026-01-09 16:31:36,6,0,MacBook,MacOS,Firefox,DE,0,0,0.841,0,7.3,1.55,0.862,0.1891,Low,Allow,0
L005501,U00483,2026-01-09 16:33:59,6,0,Android-Tablet,Android,Chrome,IN,0,0,0.028,0,74.64,1.37,0.74,0.0918,Low,Allow,0
L005502,U00433,2026-01-09 16:38:18,9,0,MacBook,MacOS,Chrome,US,0,0,0.292,2,35.51,1.63,0.81,0.1404,Low,Allow,0
L005503,U00061,2026-01-09 16:40:43,23,0,MacBook,MacOS,Firefox,IN,0,0,0.255,0,27.22,3.48,0.828,0.1393,Low,Allow,0
L005504,U00484,2026-01-09 16:43:29,18,0,MacBook,MacOS,Chrome,IN,0,0,0.228,1,3.64,1.0,0.849,0.0794,Low,Allow,0
L005505,U00657,2026-01-09 16:45:42,10,0,Android-Tablet,Android,Firefox,IN,0,0,0.058,0,64.6,8.31,0.798,0.0884,Low,Allow,0
L005506,U00122,2026-01-09 16:46:13,9,0,Android-Tablet,Android,Chrome,IN,0,0,0.053,0,1.17,1.54,0.866,0.0126,Low,Allow,0
L005507,U00723,2026-01-09 16:50:28,12,0,Android-Phone,Android,Firefox,AU,1,1,0.098,2,2.14,2.19,0.865,0.2761,Medium,OTP,0
L005508,U00513,2026-01-09 16:50:49,10,0,iPad,iOS,Safari,IN,0,0,0.691,0,2.49,4.96,0.903,0.1941,Low,Allow,0
L005509,U00263,2026-01-09 16:52:18,23,0,Linux-Laptop,Linux,Chrome,AU,0,1,0.18,1,17.46,3.61,0.807,0.1575,Low,Allow,0
L005510,U00244,2026-01-09 16:56:39,9,0,Windows-Laptop,Windows,Chrome,IN,0,1,0.141,2,29.4,3.19,0.755,0.2136,Low,Allow,0
L005511,U00305,2026-01-09 16:56:56,17,0,iPad,iOS,Safari,IN,0,0,0.06,1,17.42,2.74,0.896,0.0701,Low,Allow,0
L005512,U00042,2026-01-09 16:57:07,15,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.024,0,0.0,0.99,0.5,0.0774,Low,Allow,1
L005513,U00041,2026-01-09 16:57:40,10,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.185,0,79.19,1.0,0.876,0.0589,Low,Allow,0
L005514,U00517,2026-01-09 17:02:21,12,0,Windows-Laptop,Windows,Firefox,IN,0,0,0.192,0,23.67,2.6,0.792,0.0794,Low,Allow,0
L005515,U00593,2026-01-09 17:02:32,10,0,Android-Tablet,Android,Firefox,IN,0,0,0.044,0,77.71,1.21,0.839,0.0536,Low,Allow,0
L005516,U00248,2026-01-09 17:06:48,10,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.026,1,13.73,0.95,0.767,0.0406,Low,Allow,0
L005517,U00320,2026-01-09 17:07:48,16,0,Linux-Laptop,Linux,Firefox,GB,0,0,0.079,0,61.02,1.16,0.723,0.0709,Low,Allow,0
L005518,U00621,2026-01-09 17:11:08,10,0,Android-Tablet,Android,Chrome,DE,0,0,0.06,3,16.6,3.53,0.78,0.1089,Low,Allow,0
L005519,U00098,2026-01-09 17:14:39,12,0,MacBook,MacOS,Firefox,IN,0,0,0.181,0,6.56,4.15,0.768,0.103,Low,Allow,0
L005520,U00303,2026-01-09 17:14:54,13,0,MacBook,MacOS,Safari,CA,0,0,0.035,0,3.8,5.7,0.863,0.0504,Low,Allow,0
L005521,U00640,2026-01-09 17:15:42,20,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.076,1,48.22,4.99,0.875,0.0912,Low,Allow,0
L005522,U00784,2026-01-09 17:18:34,9,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.106,1,26.88,1.72,0.736,0.1115,Low,Allow,0
L005523,U00681,2026-01-09 17:19:35,4,0,Windows-Laptop,Windows,Chrome,US,1,1,0.135,0,12.01,2.91,0.864,0.2615,Medium,OTP,0
L005524,U00047,2026-01-09 17:21:40,16,0,iPhone,iOS,Safari,IN,0,0,0.076,0,30.24,1.66,0.795,0.0751,Low,Allow,0
L005525,U00066,2026-01-09 17:23:55,20,0,iPad,iOS,Safari,JP,1,1,0.113,0,31.15,4.4,0.863,0.2292,Low,Allow,0
L005526,U00278,2026-01-09 17:25:42,10,0,iPad,iOS,Safari,IN,0,0,0.23,0,41.98,1.79,0.889,0.1134,Low,Allow,0
L005527,U00797,2026-01-09 17:26:40,12,0,Windows-Laptop,Windows,Firefox,SG,0,0,0.038,0,18.52,3.42,0.853,0.032,Low,Allow,0
L005528,U00514,2026-01-09 17:26:47,21,0,Android-Phone,Android,Firefox,IN,0,0,0.168,0,53.55,2.16,0.823,0.1181,Low,Allow,0
L005529,U00181,2026-01-09 17:31:36,16,0,MacBook,MacOS,Safari,IN,0,0,0.319,0,51.82,1.94,0.891,0.1034,Low,Allow,0
L005530,U00334,2026-01-09 17:31:55,14,0,iPhone,iOS,Safari,IN,0,0,0.113,0,4.44,9.45,0.838,0.0778,Low,Allow,0
L005531,U00316,2026-01-09 17:37:57,10,0,Android-Tablet,Android,Chrome,IN,0,0,0.057,0,29.07,1.45,0.887,0.0456,Low,Allow,0
L005532,U00675,2026-01-09 17:38:40,12,0,Linux-Laptop,Linux,Firefox,NG,1,1,0.051,1,14.77,1.38,0.939,0.2232,Low,Allow,0
L005533,U00178,2026-01-09 17:43:29,11,0,Windows-Laptop,Windows,Chrome,IN,0,1,0.008,1,17.12,3.58,0.804,0.1007,Low,Allow,0
L005534,U00604,2026-01-09 17:46:37,10,0,MacBook,MacOS,Firefox,US,0,0,0.036,0,64.02,1.38,0.863,0.0254,Low,Allow,0
L005535,U00707,2026-01-09 17:48:12,12,1,Android-Tablet,Android,Firefox,IN,0,0,0.28,0,86.33,1.36,0.831,0.2347,Low,Allow,0
L005536,U00016,2026-01-09 17:49:49,17,0,Android-Tablet,Android,Firefox,SG,0,0,0.063,1,11.48,1.15,0.841,0.0815,Low,Allow,0
L005537,U00392,2026-01-09 17:51:16,23,0,Android-Tablet,Android,Chrome,IN,0,0,0.105,5,8.75,5.19,0.909,0.2248,Low,Allow,0
L005538,U00780,2026-01-09 17:55:12,8,0,Android-Tablet,Android,Firefox,IN,0,0,0.089,0,22.42,3.55,0.866,0.0215,Low,Allow,0
L005539,U00018,2026-01-09 17:58:38,19,0,Windows-Laptop,Windows,Firefox,IN,0,0,0.09,1,7.77,15.0,0.867,0.0943,Low,Allow,0
L005540,U00322,2026-01-09 18:02:48,15,0,MacBook,MacOS,Firefox,GB,0,0,0.032,1,6.08,2.61,0.906,0.0957,Low,Allow,0
L005541,U00328,2026-01-09 18:03:52,15,0,MacBook,MacOS,Firefox,IN,0,0,0.242,0,25.23,4.79,0.855,0.1126,Low,Allow,0
L005542,U00208,2026-01-09 18:04:50,23,0,Android-Tablet,Android,Firefox,IN,0,0,0.228,1,4.36,1.68,0.845,0.11,Low,Allow,0
L005543,U00543,2026-01-09 18:06:51,23,0,MacBook,MacOS,Firefox,AE,0,0,0.097,1,30.43,0.8,0.837,0.1205,Low,Allow,0
L005544,U00127,2026-01-09 18:07:37,3,0,Windows-Laptop,Windows,Chrome,AE,1,1,0.211,0,160.94,1.3,0.814,0.3152,Medium,OTP,0
L005545,U00354,2026-01-09 18:10:14,11,0,iPhone,iOS,Safari,IN,0,0,0.052,1,5.21,3.04,0.847,0.0734,Low,Allow,0
L005546,U00336,2026-01-09 18:12:29,11,0,Windows-Laptop,Windows,Chrome,DE,0,0,0.08,0,8.01,1.47,0.881,0.0288,Low,Allow,0
L005547,U00080,2026-01-09 18:13:47,18,0,Android-Phone,Android,Firefox,IN,0,0,0.062,1,3.95,3.09,0.882,0.0835,Low,Allow,0
L005548,U00335,2026-01-09 18:14:04,20,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.179,0,50.73,2.73,0.821,0.0689,Low,Allow,0
L005549,U00452,2026-01-09 18:17:43,13,0,MacBook,MacOS,Safari,IN,0,1,0.253,0,41.44,2.28,0.841,0.1618,Low,Allow,0
L005550,U00364,2026-01-09 18:20:49,11,0,iPad,iOS,Safari,IN,0,0,0.072,0,21.92,4.29,0.851,0.0298,Low,Allow,0
L005551,U00602,2026-01-09 18:29:40,15,0,Linux-Laptop,Linux,Firefox,NL,1,1,0.054,2,4.52,1.02,0.87,0.2758,Medium,OTP,0
L005552,U00162,2026-01-09 18:34:03,21,1,Android-Tablet,Android,Chrome,IN,0,0,0.259,1,7.3,12.53,0.77,0.2384,Low,Allow,0
L005553,U00493,2026-01-09 18:36:34,23,0,Linux-Laptop,Linux,Firefox,AE,0,0,0.272,1,37.99,3.7,0.54,0.1588,Low,Allow,0
L005554,U00663,2026-01-09 18:39:01,9,0,Android-Tablet,Android,Chrome,IN,0,0,0.143,0,28.82,4.71,0.888,0.0678,Low,Allow,0
L005555,U00701,2026-01-09 18:40:02,15,0,iPad,iOS,Chrome,IN,0,0,0.126,1,22.37,2.14,0.849,0.1086,Low,Allow,0
L005556,U00764,2026-01-09 18:40:56,18,0,iPad,iOS,Chrome,US,0,0,0.019,0,19.7,1.83,0.832,0.031,Low,Allow,0
L005557,U00621,2026-01-09 18:56:04,8,0,Android-Tablet,Android,Chrome,DE,0,0,0.055,1,1.75,2.07,0.792,0.0635,Low,Allow,0
L005558,U00092,2026-01-09 18:56:26,15,0,Android-Phone,Android,Firefox,GB,0,1,0.121,1,4.02,2.4,0.712,0.1862,Low,Allow,0
L005559,U00332,2026-01-09 18:59:09,18,0,iPad,iOS,Chrome,IN,0,0,0.109,1,12.78,5.95,0.889,0.0983,Low,Allow,0
L005560,U00631,2026-01-09 19:04:14,20,0,iPhone,iOS,Chrome,IN,0,0,0.082,2,10.4,1.09,0.818,0.0469,Low,Allow,0
L005561,U00140,2026-01-09 19:06:50,7,0,iPad,iOS,Chrome,ZA,1,1,0.154,0,18.05,9.48,0.722,0.3279,Medium,OTP,0
L005562,U00185,2026-01-09 19:07:20,15,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.132,2,33.15,1.08,0.917,0.1196,Low,Allow,0
L005563,U00407,2026-01-09 19:12:44,11,0,Android-Tablet,Android,Firefox,IN,0,0,0.081,0,7.42,4.23,0.794,0.1082,Low,Allow,0
L005564,U00010,2026-01-09 19:16:59,21,0,Windows-Laptop,Windows,Edge,GB,0,0,0.102,1,15.23,4.41,0.822,0.1327,Low,Allow,0
L005565,U00331,2026-01-09 19:19:32,7,0,iPad,iOS,Safari,IN,0,1,0.064,1,22.82,0.6,0.731,0.1434,Low,Allow,0
L005566,U00115,2026-01-09 19:20:02,15,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.267,0,3.67,1.89,0.866,0.0885,Low,Allow,0
L005567,U00124,2026-01-09 19:30:45,15,0,Android-Phone,Android,Firefox,US,0,1,0.291,1,23.97,6.03,0.781,0.1805,Low,Allow,0
L005568,U00382,2026-01-09 19:31:10,12,0,MacBook,MacOS,Firefox,DE,0,0,0.035,0,147.08,1.09,0.849,0.0411,Low,Allow,0
L005569,U00713,2026-01-09 19:36:42,12,0,Android-Tablet,Android,Chrome,US,0,0,0.056,0,27.21,0.93,0.834,0.0409,Low,Allow,0
L005570,U00571,2026-01-09 19:40:05,18,0,iPhone,iOS,Chrome,IN,0,0,0.207,1,64.01,2.93,0.898,0.0943,Low,Allow,0
L005571,U00442,2026-01-09 19:41:46,20,0,Android-Phone,Android,Chrome,IN,0,0,0.055,0,47.62,2.68,0.824,0.0695,Low,Allow,0
L005572,U00021,2026-01-09 19:43:08,12,0,Android-Phone,Android,Firefox,IN,0,0,0.238,2,34.95,1.34,0.862,0.1642,Low,Allow,0
L005573,U00287,2026-01-09 19:43:17,11,0,Windows-Laptop,Windows,Firefox,CA,0,0,0.02,1,58.32,1.57,0.798,0.0683,Low,Allow,0
L005574,U00149,2026-01-09 19:46:32,13,0,Linux-Laptop,Linux,Firefox,SG,0,0,0.695,0,7.35,1.92,0.78,0.1987,Low,Allow,0
L005575,U00003,2026-01-09 19:46:49,14,0,Android-Tablet,Android,Chrome,AU,0,0,0.36,0,15.42,3.12,0.811,0.0865,Low,Allow,0
L005576,U00761,2026-01-09 19:49:13,23,0,Android-Tablet,Android,Chrome,RU,1,1,0.209,0,13.67,6.85,0.805,0.5505,High,MFA,0
L005577,U00530,2026-01-09 19:51:05,16,0,MacBook,MacOS,Safari,AE,0,1,0.074,0,67.94,3.97,0.837,0.1259,Low,Allow,0
L005578,U00323,2026-01-09 19:52:14,8,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.192,0,10.17,1.68,0.741,0.0876,Low,Allow,0
L005579,U00132,2026-01-09 19:52:31,21,0,iPad,iOS,Safari,AU,1,1,0.036,6,44.35,1.04,0.86,0.4977,High,MFA,0
L005580,U00554,2026-01-09 19:53:59,11,0,iPhone,iOS,Safari,IN,0,0,0.03,1,9.98,3.94,0.836,0.0605,Low,Allow,0
L005581,U00025,2026-01-09 19:57:52,19,0,Android-Phone,Android,Firefox,IN,0,0,0.039,2,51.84,3.7,0.816,0.089,Low,Allow,0
L005582,U00765,2026-01-09 20:02:17,6,0,MacBook,MacOS,Firefox,IN,0,1,0.355,1,68.97,3.68,0.762,0.1876,Low,Allow,0
L005583,U00790,2026-01-09 20:06:01,16,0,Android-Tablet,Android,Chrome,NL,1,1,0.206,0,100.42,9.41,0.745,0.2928,Medium,OTP,0
L005584,U00181,2026-01-09 20:06:13,13,0,MacBook,MacOS,Firefox,IN,0,0,0.335,2,2.58,3.78,0.894,0.1477,Low,Allow,0
L005585,U00500,2026-01-09 20:06:24,12,0,Windows-Laptop,Windows,Firefox,GB,0,0,0.158,0,14.58,3.82,0.89,0.0742,Low,Allow,0
L005586,U00242,2026-01-09 20:14:36,15,0,Linux-Laptop,Linux,Firefox,CA,0,1,0.353,1,17.66,3.07,0.694,0.2294,Low,Allow,0
L005587,U00494,2026-01-09 20:14:37,15,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.062,0,19.12,2.59,0.792,0.0732,Low,Allow,0
L005588,U00678,2026-01-09 20:14:55,10,1,MacBook,MacOS,Firefox,IN,0,0,0.108,3,14.05,9.67,0.72,0.3107,Medium,OTP,0
L005589,U00448,2026-01-09 20:15:09,12,0,Windows-Laptop,Windows,Firefox,DE,0,0,0.849,0,8.33,5.49,0.867,0.2352,Low,Allow,0
L005590,U00330,2026-01-09 20:16:15,9,0,Android-Phone,Android,Firefox,IN,0,0,0.165,0,13.68,7.7,0.93,0.0542,Low,Allow,0
L005591,U00558,2026-01-09 20:27:06,13,0,Android-Phone,Android,Firefox,IN,0,0,0.06,1,28.68,3.24,0.867,0.0657,Low,Allow,0
